approach,scenario,run,state,state_name,action,action_name,qvalue
rl3.1,cenario1_tempo_fixo/310s_30percent,25,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,71.6922
rl3.1,cenario1_tempo_fixo/310s_30percent,25,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,89.533
rl3.1,cenario1_tempo_fixo/310s_30percent,25,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_30percent,25,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,1.3
rl3.1,cenario1_tempo_fixo/310s_30percent,25,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,-1.0
rl3.1,cenario1_tempo_fixo/310s_30percent,25,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,1.83533
rl3.1,cenario1_tempo_fixo/310s_30percent,25,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,36.1082
rl3.1,cenario1_tempo_fixo/310s_30percent,25,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,4.90055
rl3.1,cenario1_tempo_fixo/310s_30percent,25,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,25,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,25,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,26,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,55.4967
rl3.1,cenario1_tempo_fixo/310s_30percent,26,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,74.9427
rl3.1,cenario1_tempo_fixo/310s_30percent,26,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,96.9018
rl3.1,cenario1_tempo_fixo/310s_30percent,26,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_30percent,26,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,1.3
rl3.1,cenario1_tempo_fixo/310s_30percent,26,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,-1.0
rl3.1,cenario1_tempo_fixo/310s_30percent,26,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,1.83533
rl3.1,cenario1_tempo_fixo/310s_30percent,26,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,38.6164
rl3.1,cenario1_tempo_fixo/310s_30percent,26,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,4.90055
rl3.1,cenario1_tempo_fixo/310s_30percent,26,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,26,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,26,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,27,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,55.4967
rl3.1,cenario1_tempo_fixo/310s_30percent,27,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,78.7292
rl3.1,cenario1_tempo_fixo/310s_30percent,27,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,93.6069
rl3.1,cenario1_tempo_fixo/310s_30percent,27,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_30percent,27,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,1.3
rl3.1,cenario1_tempo_fixo/310s_30percent,27,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,-1.0
rl3.1,cenario1_tempo_fixo/310s_30percent,27,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,1.83533
rl3.1,cenario1_tempo_fixo/310s_30percent,27,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,41.9069
rl3.1,cenario1_tempo_fixo/310s_30percent,27,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,4.90055
rl3.1,cenario1_tempo_fixo/310s_30percent,27,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,27,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,27,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,28,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,58.5736
rl3.1,cenario1_tempo_fixo/310s_30percent,28,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,78.7292
rl3.1,cenario1_tempo_fixo/310s_30percent,28,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,101.693
rl3.1,cenario1_tempo_fixo/310s_30percent,28,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_30percent,28,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,2.587
rl3.1,cenario1_tempo_fixo/310s_30percent,28,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,-1.0
rl3.1,cenario1_tempo_fixo/310s_30percent,28,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,1.83533
rl3.1,cenario1_tempo_fixo/310s_30percent,28,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,42.9704
rl3.1,cenario1_tempo_fixo/310s_30percent,28,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,9.49213
rl3.1,cenario1_tempo_fixo/310s_30percent,28,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,28,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,28,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,29,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,58.5736
rl3.1,cenario1_tempo_fixo/310s_30percent,29,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,78.7292
rl3.1,cenario1_tempo_fixo/310s_30percent,29,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,99.5399
rl3.1,cenario1_tempo_fixo/310s_30percent,29,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_30percent,29,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,2.587
rl3.1,cenario1_tempo_fixo/310s_30percent,29,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,-1.0
rl3.1,cenario1_tempo_fixo/310s_30percent,29,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,5.19872
rl3.1,cenario1_tempo_fixo/310s_30percent,29,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,45.3611
rl3.1,cenario1_tempo_fixo/310s_30percent,29,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,13.8898
rl3.1,cenario1_tempo_fixo/310s_30percent,29,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,29,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,29,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,30,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,64.1141
rl3.1,cenario1_tempo_fixo/310s_30percent,30,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,87.7457
rl3.1,cenario1_tempo_fixo/310s_30percent,30,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,106.633
rl3.1,cenario1_tempo_fixo/310s_30percent,30,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_30percent,30,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,2.587
rl3.1,cenario1_tempo_fixo/310s_30percent,30,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,-1.0
rl3.1,cenario1_tempo_fixo/310s_30percent,30,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,5.19872
rl3.1,cenario1_tempo_fixo/310s_30percent,30,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,45.3611
rl3.1,cenario1_tempo_fixo/310s_30percent,30,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,13.8898
rl3.1,cenario1_tempo_fixo/310s_30percent,30,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,30,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,30,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,31,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,67.13
rl3.1,cenario1_tempo_fixo/310s_30percent,31,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,89.4391
rl3.1,cenario1_tempo_fixo/310s_30percent,31,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,111.268
rl3.1,cenario1_tempo_fixo/310s_30percent,31,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_30percent,31,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,2.587
rl3.1,cenario1_tempo_fixo/310s_30percent,31,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,-1.0
rl3.1,cenario1_tempo_fixo/310s_30percent,31,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,8.26825
rl3.1,cenario1_tempo_fixo/310s_30percent,31,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,46.2324
rl3.1,cenario1_tempo_fixo/310s_30percent,31,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,17.8833
rl3.1,cenario1_tempo_fixo/310s_30percent,31,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,31,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,31,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,32,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,67.13
rl3.1,cenario1_tempo_fixo/310s_30percent,32,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,93.1352
rl3.1,cenario1_tempo_fixo/310s_30percent,32,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,115.43
rl3.1,cenario1_tempo_fixo/310s_30percent,32,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_30percent,32,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,2.587
rl3.1,cenario1_tempo_fixo/310s_30percent,32,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,-1.0
rl3.1,cenario1_tempo_fixo/310s_30percent,32,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,8.26825
rl3.1,cenario1_tempo_fixo/310s_30percent,32,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,46.2324
rl3.1,cenario1_tempo_fixo/310s_30percent,32,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,17.8833
rl3.1,cenario1_tempo_fixo/310s_30percent,32,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,32,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,32,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,33,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,73.8765
rl3.1,cenario1_tempo_fixo/310s_30percent,33,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,93.1352
rl3.1,cenario1_tempo_fixo/310s_30percent,33,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,119.751
rl3.1,cenario1_tempo_fixo/310s_30percent,33,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_30percent,33,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,2.587
rl3.1,cenario1_tempo_fixo/310s_30percent,33,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,-1.0
rl3.1,cenario1_tempo_fixo/310s_30percent,33,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,8.26825
rl3.1,cenario1_tempo_fixo/310s_30percent,33,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,46.2324
rl3.1,cenario1_tempo_fixo/310s_30percent,33,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,17.8833
rl3.1,cenario1_tempo_fixo/310s_30percent,33,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,33,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,33,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,34,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,73.8765
rl3.1,cenario1_tempo_fixo/310s_30percent,34,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,95.3869
rl3.1,cenario1_tempo_fixo/310s_30percent,34,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,123.861
rl3.1,cenario1_tempo_fixo/310s_30percent,34,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_30percent,34,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,2.587
rl3.1,cenario1_tempo_fixo/310s_30percent,34,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,-1.0
rl3.1,cenario1_tempo_fixo/310s_30percent,34,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,8.26825
rl3.1,cenario1_tempo_fixo/310s_30percent,34,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,48.3026
rl3.1,cenario1_tempo_fixo/310s_30percent,34,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,17.8833
rl3.1,cenario1_tempo_fixo/310s_30percent,34,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,34,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,34,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,35,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,73.8765
rl3.1,cenario1_tempo_fixo/310s_30percent,35,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,97.8067
rl3.1,cenario1_tempo_fixo/310s_30percent,35,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,124.448
rl3.1,cenario1_tempo_fixo/310s_30percent,35,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_30percent,35,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,2.587
rl3.1,cenario1_tempo_fixo/310s_30percent,35,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,-1.0
rl3.1,cenario1_tempo_fixo/310s_30percent,35,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,8.26825
rl3.1,cenario1_tempo_fixo/310s_30percent,35,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,48.3026
rl3.1,cenario1_tempo_fixo/310s_30percent,35,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,17.8833
rl3.1,cenario1_tempo_fixo/310s_30percent,35,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,35,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_30percent,35,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,1,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,0.403887
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,1,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,1.33549
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,1,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,17.063
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,1,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,1,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,1,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,1,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,1,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,1,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,1,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,1,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,1,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,2,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,2.909
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,2,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,7.88486
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,2,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,37.628
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,2,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,2,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,2,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,2,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,2,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,2,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,2,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,2,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,2,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,3,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,7.2204
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,3,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,7.88486
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,3,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,57.4253
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,3,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,3,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,3,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,3,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,3,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,3,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,3,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,3,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,3,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,4,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,7.2204
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,4,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,7.88486
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,4,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,57.4253
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,4,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,4,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,4,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,4,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,4,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,3.6397
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,4,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.7
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,4,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,4,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,4,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,5,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,7.2204
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,5,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,7.88486
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,5,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,58.3968
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,5,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,5,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,5,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,5,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,5,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,3.6397
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,5,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.7
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,5,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,5,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,5,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,6,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,7.2204
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,6,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,14.2185
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,6,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,72.6007
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,6,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,6,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,6,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,6,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,6,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,3.6397
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,6,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.7
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,6,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,6,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,6,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,7,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,13.0264
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,7,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,14.2185
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,7,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,86.2421
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,7,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,7,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,7,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,7,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,7,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,3.6397
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,7,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.7
rl3.1,cenario2_tempo_aleatorio/180-600s_10percent,7,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
